title,author,date,abstract,url
Japanese Snacks Inspired by Mom＊s at Rice & Miso,By Mahira Rivers,2020-03-05T15:28:40+0000,"This petite counter-service restaurant in Boerum Hill, Brooklyn, serves comforting rice balls, bento boxes and soups.",https://www.nytimes.com/2020/03/05/dining/rice-and-miso-review-onigiri.html
The Week in Business: Don＊t Say You Weren＊t Warned,By Charlotte Cowles,2020-06-28T11:00:13+0000,"Coronavirus cases are spiking in states that reopened quickly, threatening the country＊s economic recovery.",https://www.nytimes.com/2020/06/28/business/the-week-in-business-coronavirus-states-economy.html
It＊s Peak Season for Tamales in Los Angeles,By Tejal Rao,2020-12-22T16:44:14+0000,"Big tamaladas are canceled this year, but many of the city＊s tamaleras press on because tamales, along with the cultures and microeconomies they sustain, are essential.",https://www.nytimes.com/2020/12/22/dining/tamales-los-angeles.html
Robert Battle Keeps Going With Sarah Vaughan and Homegrown Tomatoes,By Kathryn Shattuck,2020-08-04T14:00:07+0000,"The Alvin Ailey artistic director is hunkered down in Connecticut, tending his vegetable garden and keeping his mood aloft with these 10 essentials.",https://www.nytimes.com/2020/08/04/arts/dance/robert-battle-favorites.html
"98,000 and Counting",By David Leonhardt,2020-05-26T10:34:10+0000,And what else you need to know today.,https://www.nytimes.com/2020/05/26/briefing/coronavirus-california-stanley-ho-your-tuesday-briefing.html
How to Make the Most of Potatoes,By David Tanis,2020-05-08T17:53:41+0000,This simple tuber is delicious just about any way you prepare it. But David Tanis has three especially good ideas.,https://www.nytimes.com/2020/05/08/dining/potato-recipes.html
New Restaurant Offerings Amid the Pandemic,By Florence Fabricant,2020-12-15T18:28:53+0000,"Though indoor dining has been suspended indefinitely in New York City, many restaurants continue to seek out creative ways to stay afloat. Here are a few.",https://www.nytimes.com/2020/12/15/dining/nyc-restaurant-news.html
A New To-Go Window From an Uptown Fixture,By Florence Fabricant,2020-07-14T15:18:11+0000,"Takeout from Butterfield Market, a pop-up series by Black chefs, and more restaurant news.",https://www.nytimes.com/2020/07/14/dining/nyc-restaurant-news.html
"The Sweat, Stench and Staggering Logistics of the American Supermarket",By Nick Summers,2020-09-08T09:00:09+0000,"※The Secret Life of Groceries,§ by Benjamin Lorr, lifts the veil on the human labor, industrial agriculture and transportation challenges that go into stocking upscale food stores.",https://www.nytimes.com/2020/09/08/books/review/the-secret-life-of-groceries-benjamin-lorr.html
"Cuban Sandwiches, Available for Takeout and Delivery Across the City",By Florence Fabricant,2020-05-12T16:49:27+0000,"Caf谷 Habana, Coppelia and Pilar Cuban Eatery are all offering the sandwich.",https://www.nytimes.com/2020/05/12/dining/cuban-sandwich-nyc-coronavirus.html
Everyone＊s Talking About Canned Tuna. Here＊s How to Make It Delicious.,By Sam Sifton,2020-03-18T09:00:03+0000,"Look to Japan for inspiration, then crank open a can.",https://www.nytimes.com/2020/03/18/magazine/tuna-casserole-japanese-style-recipe.html
"Cutting Greenhouse Gases From Food Production Is Urgent, Scientists Say",By Henry Fountain,2020-11-05T19:03:22+0000,"Efforts to limit global warming often focus on emissions from fossil fuels, but food is crucial, too, according to new research.",https://www.nytimes.com/2020/11/05/climate/climate-change-food-production.html
Everyone＊s Talking About Canned Tuna. Here＊s How to Make It Delicious.,By Sam Sifton,2020-03-18T09:00:03+0000,"Look to Japan for inspiration, then crank open a can.",https://www.nytimes.com/2020/03/18/magazine/tuna-casserole-japanese-style-recipe.html
"Singapore Approves a Lab-Grown Meat Product, a Global First",By Mike Ives,2020-12-02T13:49:17+0000,The approval for a U.S. start-up＊s ※cultured chicken§ product is a small victory for the nascent laboratory meat industry. Less clear is whether other countries will follow.,https://www.nytimes.com/2020/12/02/business/singapore-lab-meat.html
"Sashimi With Spaghetti? Yes, Please. And a Slice of Mango on Top.",By Vanessa Barbara,2020-10-25T19:00:07+0000,"Welcome to the wonderful, threatened world of Brazil＊s ※quilo§ restaurants.",https://www.nytimes.com/2020/10/25/opinion/brazil-quilo-restaurants.html
Celebrating the Great Australian Tradition of Meat in a Box,By Besha Rodell,2020-05-07T19:39:42+0000,"While social distancing, Australians should unify under their love of a takeout classic, the halal snack pack.",https://www.nytimes.com/2020/05/07/dining/halal-snack-pack-australia.html
QAnon Is Thriving in Germany. The Extreme Right Is Delighted.,By Katrin Bennhold,2020-10-11T04:01:09+0000,"As the U.S. conspiracy theory goes global, it has found fertile ground in the putsch fantasies and anti-Semitic tropes long popular on Germany＊s far-right fringe. Counterterrorism officials worry.",https://www.nytimes.com/2020/10/11/world/europe/qanon-is-thriving-in-germany-the-extreme-right-is-delighted.html
The Most Valuable Condiment of 2020: Salsa Macha,By Tejal Rao,2020-12-16T10:00:01+0000,This chunky Mexican chile oil got Tejal Rao through the year. It can make everything from fried eggs to potatoes more delicious.,https://www.nytimes.com/2020/12/16/magazine/salsa-macha-chile-oil.html
Spend Some Time With Your Pandemic Logbooks,By Melissa Kirsch,2020-09-30T20:00:04+0000,A peek into the lives of readers at home.,https://www.nytimes.com/2020/09/30/at-home/newsletter.html
"For Best Results, Eat This Roti Immediately",By Tejal Rao,2020-10-26T09:00:31+0000,"In Los Angeles, the chef Rashida Holmes grows her small food business to meet the demand for comforting West Indian food.",https://www.nytimes.com/2020/10/26/dining/bridgetown-roti-los-angeles.html
This Vertical Farm Was Born in the Pandemic. Sales Are Up.,By Ian Teh and Mike Ives,2020-09-03T07:29:29+0000,The Vegetable Co. sits in a shipping container on the edge of a Malaysian parking lot. It＊s one of many small farms around the world selling directly to consumers.,https://www.nytimes.com/2020/09/03/world/asia/malaysia-vertical-farm-coronavirus.html
When a Corporate Picnic Plus Shakespeare Is Anything but Routine,By Caroline Koster,2020-07-16T20:26:08+0000,"For a Cantor Fitzgerald lawyer, a summer ritual in Central Park is a reminder of how New York can heal the hurting.",https://www.nytimes.com/2020/07/16/theater/shakespeare-in-the-park-cantor-fitzgerald.html
Looking Toward a New Era of Australian Cuisine,By Besha Rodell,2020-01-15T18:22:24+0000,"After two years of exploring the country＊s food scene, our critic wonders what will increase its mark on the world.",https://www.nytimes.com/2020/01/15/dining/australian-food-restaurants.html
"An Electric Car With Swedish Roots, and a Rebellious Streak",By Eric A. Taub,2020-10-22T10:00:08+0000,"The Polestar 2 inherits some classic Scandinavian design elements from its Volvo lineage, but aims to be a little more free spirited.",https://www.nytimes.com/2020/10/22/business/polestar-2-electric-cars.html
"In Denmark, Young Watch Brands Focus on Design",By Melanie Abrams,2020-04-30T08:00:11+0000,"Businesses use flair, modest prices and ecological practices to attract buyers.",https://www.nytimes.com/2020/04/30/fashion/watches-design-copenhagen-denmark.html
Getting Comfortable with Furniture Customization,By Tim McKeough,2020-03-11T09:00:31+0000,A growing number of e-commerce companies are offering personal choices at affordable prices.,https://www.nytimes.com/2020/03/11/style/furniture-customization.html
The T List: Five Things We Recommend This Week,NA,2020-10-22T13:00:15+0000,"Batsheva launches furniture, art and wellness 〞 and more.",https://www.nytimes.com/2020/10/22/t-magazine/batsheva-troutbeck-compound.html
N.Y.C. on Track to Enter Phase 3 of Reopening on July 6,By Amanda Rosa,2020-06-26T08:10:53+0000,"The phase allows for indoor dining and services like manicures and tattooing. The city's basketball courts, tennis courts and dog runs would also reopen.",https://www.nytimes.com/2020/06/26/nyregion/phase-3-nyc-reopening-coronavirus.html
The T List: Five Things We Recommend This Week,NA,2020-04-30T13:00:13+0000,A tote to feel good about 〞 and more.,https://www.nytimes.com/2020/04/30/t-magazine/milky-face-cleansers-tlist.html
I Quit Dating Apps. Five Times.,By Fahima Haque,2020-01-21T01:00:12+0000,The story of a tortured relationship 〞 with a happy ending.,https://www.nytimes.com/2020/01/20/style/quit-dating-apps.html
"Presidential Debate, N.Y.C., Fall Cookbooks: Your Tuesday Evening Briefing",By Remy Tumin and Karen Cetinkaya,2020-09-29T22:00:42+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2020/09/29/briefing/presidential-debate-nyc-fall-cookbooks.html
"Juneteenth, Tulsa, Father＊s Day: Your Friday Evening Briefing",By Remy Tumin and Marcus Payadue,2020-06-19T21:55:11+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2020/06/19/briefing/juneteenth-tulsa-fathers-day.html
Our Best Super Bowl Recipes,By Krysten Chambrot,2020-01-27T22:02:13+0000,"Wings, chili, guacamole and more: Here are all the recipes you need for the big game.",https://www.nytimes.com/article/super-bowl-recipes.html
The Double Life of Franco A.,By Claire Moses,2020-12-29T11:26:44+0000,And what else you need to know today.,https://www.nytimes.com/2020/12/29/briefing/trump-biden-eviction-new-york-psychosis.html
Should Wine Be Among Your Health Resolutions?,By Eric Asimov,2020-12-31T17:28:11+0000,The new category of ＆clean wines＊ is an effort to appeal to those seeking wellness. But why try to rationalize wine as a healthful product?,https://www.nytimes.com/2020/12/31/dining/drinks/clean-wine-avaline.html
"Flour and Toilet Paper Are Back at N.Y. Supermarkets, but There＊s a Catch",By Daniel E. Slotnik,2020-07-14T09:00:16+0000,"Shoppers are accustomed to enjoying an extraordinary variety of choices, but the pandemic has changed that.",https://www.nytimes.com/2020/07/14/nyregion/grocery-store-shortages.html
Reopening California,By Jill Cowan,2020-04-29T13:01:45+0000,Wednesday: A look at the four phases state leaders laid out to lift stay-at-home orders. Also: Getting creative for gatherings.,https://www.nytimes.com/2020/04/29/us/california-reopen-coronavirus.html
Jodie Comer on Her Killer Beauty Regimen,By Bee Shapiro,2020-04-28T09:00:17+0000,Pilates and chocolate are keeping the ※Killing Eve§ actress serene while she shelters in place.,https://www.nytimes.com/2020/04/28/style/beauty-skin-care-jodie-comer-on-her-killer-beauty-regimen.html
"Texas, Vaccines, Tomatoes: Your Wednesday Evening Briefing",By Remy Tumin and Marcus Payadue,2020-05-13T21:39:32+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2020/05/13/briefing/texas-coronavirus-vaccines-tomatoes.html
The Healing Power of Singing,By Anna Sublet,2020-10-27T09:00:10+0000,I was facing some shadows in my life. Could singing with others help me reclaim my voice and calm my fast-beating heart?,https://www.nytimes.com/2020/10/27/well/mind/choir-singing-music-anxiety-stress.html
"Casting a Critical Eye, From the Slaughterhouse to the White House",By Hilarie M. Sheets,2020-10-21T09:00:24+0000,"The artist Sue Coe proudly labels her own work propaganda, whether she＊s taking on factory farming or current events.",https://www.nytimes.com/2020/10/21/arts/sue-coe-artist.html
How to Host a Socially Distanced Barbecue,By Melissa Clark,2020-06-26T17:22:40+0000,"Depending on where you live and your comfort level, you might be able to gather together. Here＊s how to do it safely.",https://www.nytimes.com/2020/06/26/dining/social-distance-bbq-recipes.html
Iranian-Americans in California React to Suleimani＊s Death,By Jill Cowan,2020-01-06T14:17:12+0000,"Monday: While many said they didn＊t mourn the Iranian commander, they worried about war. Also: The Golden Globes.",https://www.nytimes.com/2020/01/06/us/iranian-americans-soleimani.html
A Step Forward in the Promise of Ultrafast ＆Hyperloops＊,By Eric A. Taub,2020-11-09T00:46:37+0000,"Two employees of Virgin Hyperloop traveled on a small system the company has built near Las Vegas, the first such manned test.",https://www.nytimes.com/2020/11/08/business/virgin-hyperloop-passenger-test.html
"Less Posing, More Pruning: Stylish Gardening Clothes Arrive",By Max Berlinger,2020-10-21T09:00:24+0000,We＊re all pandemic gardeners now. Fashion is starting to catch up.,https://www.nytimes.com/2020/10/21/style/less-posing-more-pruning-stylish-gardening-clothes-arrive.html
Postcards From Florida Chefs,NA,2020-11-25T00:30:15+0000,"Two celebrated chefs share how they came to South Florida, and why they stayed. This is the second in a series of short stories by notable Floridians.",https://www.nytimes.com/paidpost/visit-florida/postcards-from-florida-chefs.html
"＆Billion Dollar Burger,＊ by Chase Purdy: An Excerpt",NA,2020-06-18T13:17:54+0000,"An excerpt from ※Billion Dollar Burger,§ by Chase Purdy",https://www.nytimes.com/2020/06/18/books/review/billion-dollar-burger-by-chase-purdy-an-excerpt.html
They Built Their Own Greenhouses. Did They Reap What They Sowed?,By Dorie Chevlen,2020-11-24T13:00:07+0000,"When the pandemic forced everyone into isolation and threatened food supplies, some people decided to build their own greenhouses. Six months later, the project remains a pleasure and a challenge.",https://www.nytimes.com/2020/11/24/realestate/building-your-own-greenhouse.html
Your Thursday Briefing,By Melina Delkic,2020-07-15T20:12:28+0000,"Huawei, Philippine police, Seoul investigation: Here＊s what you need to know.",https://www.nytimes.com/2020/07/15/briefing/huawei-visas-philippine-police-seoul.html
＆It＊s Like Falling in Love＊: Israeli Entrepreneurs Welcomed in Dubai,By Isabel Kershner and Photographs by Dan Balilty,2020-11-07T10:00:22+0000,A high-profile delegation of Israeli innovators visited the United Arab Emirates soon after moves to normalize relations.,https://www.nytimes.com/2020/11/07/world/middleeast/israel-dubai-entrepreneurs.html
How an Author and His Husband Host Casual Dinners in Their New York Apartment,By Kurt Soller,2020-02-14T18:42:30+0000,"To celebrate his new book, the writer Richie Jackson invited contemporary L.G.B.T.Q. voices to his home for conversation over a family-style feast.",https://www.nytimes.com/2020/02/14/t-magazine/richie-jackson-jordan-roth.html
3 Steps to a Socially Conscious Portfolio,By Ron Lieber,2020-02-14T10:00:22+0000,So you want your investment holdings to reflect your values and you＊re confused by all the so-called E.S.G. funds. Here＊s how to start.,https://www.nytimes.com/2020/02/14/your-money/how-to-build-an-esg-funds-portfolio.html
"In a Year of No Trade Fairs, Germany Takes It Hard",By Jack Ewing,2020-11-25T10:00:31+0000,"Some big companies say they can do without them. But trade fairs are essential for those that can＊t afford an international sales force, and play an important role in the German economy.",https://www.nytimes.com/2020/11/25/business/trade-fairs-germany-coronavirus.html
